s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
14.9991094,3.5412654,-3.2615262,1.5442060,-0.2320949,3.5157681,2.8832887,0.7921,0.4417
15.0491064,3.4914061,-3.2599132,1.5327467,-0.2272816,3.5565344,2.8714742,0.7923,0.4370
15.0991034,3.4413231,-3.2577229,1.5214798,-0.2221731,3.5966745,2.8665405,0.7925,0.4323
15.1491005,3.3911388,-3.2549673,1.5104475,-0.2166725,3.6363037,2.8698419,0.7927,0.4276
15.1990975,3.3416461,-3.2517125,1.4998603,-0.2102498,3.6755505,2.8886782,0.7925,0.4250
15.2490945,3.2919064,-3.2479186,1.4895309,-0.2039032,3.7146362,2.9097289,0.7922,0.4235
15.2990916,3.2419184,-3.2435925,1.4794577,-0.1976404,3.7535953,2.9328073,0.7918,0.4221
15.3490886,3.1918170,-3.2387547,1.4696653,-0.1913916,3.7924584,2.9588403,0.7915,0.4206
15.3990856,3.1425015,-3.2335165,1.4603396,-0.1847454,3.8312671,2.9938370,0.7902,0.4207
15.4490827,3.0929542,-3.2277928,1.4512859,-0.1783394,3.8701387,3.0284767,0.7884,0.4219
15.4990797,3.0431820,-3.2215927,1.4424968,-0.1721651,3.9090668,3.0627461,0.7866,0.4230
15.5490767,2.9932026,-3.2149269,1.4339670,-0.1661946,3.9480450,3.0969404,0.7848,0.4242
15.5990738,2.9440841,-3.2079605,1.4259130,-0.1585554,3.9870710,3.1607016,0.7822,0.4242
15.6490708,2.8947743,-3.2005699,1.4181915,-0.1512222,4.0265105,3.2231437,0.7787,0.4231
15.6990678,2.8452837,-3.1927692,1.4107928,-0.1441780,4.0663352,3.2844192,0.7752,0.4220
15.7490649,2.7956229,-3.1845727,1.4037076,-0.1374063,4.1065197,3.3446760,0.7717,0.4208
15.7990619,2.7465255,-3.1761210,1.3969736,-0.1334363,4.1470414,3.3602897,0.7679,0.4202
15.8490589,2.6974541,-3.1673373,1.3904015,-0.1302649,4.1873573,3.3643234,0.7628,0.4208
15.8990559,2.6482569,-3.1582004,1.3839585,-0.1272906,4.2273364,3.3669057,0.7577,0.4214
15.9490530,2.5989484,-3.1487168,1.3776377,-0.1245038,4.2669713,3.3680399,0.7527,0.4220
15.9990500,2.5498870,-3.1389630,1.3714834,-0.1213151,4.3062545,3.3784860,0.7476,0.4226
16.0490470,2.5010395,-3.1289437,1.3655222,-0.1178159,4.3453028,3.3967986,0.7420,0.4249
16.0990441,2.4521265,-3.1186108,1.3597159,-0.1144976,4.3842122,3.4137507,0.7365,0.4274
16.1490411,2.4031624,-3.1079735,1.3540585,-0.1113506,4.4229708,3.4293858,0.7309,0.4298
16.1990381,2.3542394,-3.0970589,1.3485547,-0.1079087,4.4615680,3.4528376,0.7253,0.4323
16.2490352,2.3055870,-3.0859291,1.3432948,-0.1028967,4.5000947,3.5101541,0.7200,0.4361
16.2990322,2.2569244,-3.0745334,1.3382743,-0.0980336,4.5389258,3.5671885,0.7149,0.4411
16.3490292,2.2082636,-3.0628862,1.3334879,-0.0933075,4.5780503,3.6241185,0.7099,0.4461
16.3990263,2.1596166,-3.0510018,1.3289310,-0.0887070,4.6174598,3.6811240,0.7048,0.4510
16.4490233,2.1110938,-3.0389195,1.3246334,-0.0830140,4.6571478,3.7645675,0.6999,0.4561
16.4990203,2.0626239,-3.0266365,1.3206284,-0.0771932,4.6973886,3.8542084,0.6963,0.4627
16.5490174,2.0141979,-3.0141656,1.3169121,-0.0714506,4.7382336,3.9456554,0.6927,0.4692
16.5990144,1.9658247,-3.0015237,1.3134819,-0.0657744,4.7796862,4.0392285,0.6891,0.4757
16.6490114,1.9174610,-2.9887142,1.3103359,-0.0598257,4.8217527,4.1428657,0.6855,0.4823
16.6990085,1.8691090,-2.9757529,1.3074983,-0.0535482,4.8645206,4.2583213,0.6820,0.4870
16.7490055,1.8208337,-2.9626733,1.3049765,-0.0472911,4.9080921,4.3777127,0.6786,0.4907
16.7990025,1.7726420,-2.9494940,1.3027699,-0.0410421,4.9524855,4.5015026,0.6752,0.4943
16.8489995,1.7245072,-2.9362242,1.3008767,-0.0348217,4.9977231,4.6293691,0.6719,0.4980
16.8989966,1.6761992,-2.9228159,1.2992806,-0.0288433,5.0438226,4.7560589,0.6684,0.5012
16.9489936,1.6279911,-2.9093603,1.2979873,-0.0228289,5.0907488,4.7802997,0.6644,0.5004
16.9989906,1.5798845,-2.8958739,1.2969978,-0.0167716,5.1374824,4.7707141,0.6604,0.4996
17.0489877,1.5318815,-2.8823731,1.2963135,-0.0106641,5.1837022,4.7611477,0.6565,0.4988
17.0989847,1.4836459,-2.8687791,1.2959301,-0.0046728,5.2294220,4.7516005,0.6525,0.4980
17.1489817,1.4354220,-2.8551763,1.2958460,0.0013318,5.2746551,4.7420725,0.6482,0.4957
17.1989788,1.3873114,-2.8416089,1.2960641,0.0074087,5.3194140,4.7325635,0.6436,0.4925
17.2489758,1.3393171,-2.8280934,1.2965866,0.0135672,5.3637108,4.7230737,0.6390,0.4894
17.2989728,1.2911915,-2.8145761,1.2974025,0.0182721,5.4075571,4.7136028,0.6345,0.4862
17.3489699,1.2429100,-2.8010624,1.2983952,0.0213357,5.4509637,4.7041510,0.6298,0.4828
17.3989669,1.1947374,-2.7876346,1.2995393,0.0244237,5.4939415,4.6575294,0.6246,0.4782
17.4489639,1.1466635,-2.7742976,1.3008352,0.0275315,5.5361646,4.5415614,0.6193,0.4736
17.4989610,1.0985947,-2.7610331,1.3023003,0.0331555,5.5770285,-2.9803678,0.6141,0.4690
17.5489580,1.0503138,-2.7477983,1.3043133,0.0472733,5.5502458,-4.7467782,0.6089,0.4644
17.5989550,1.0020679,-2.7346957,1.3070293,0.0613722,5.5073204,-4.3461563,0.6029,0.4589
