# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
82.8980981,42.0509278,-6.0698191,-0.8110761,-0.0554595,7.9570757,1.2188928,1.2041,0.8023
83.3974842,42.4162574,-5.7320526,-0.8378009,-0.0520302,8.0332092,1.3482654,1.2659,0.7415
83.8968703,42.7932561,-5.4012575,-0.8631001,-0.0486862,8.1165917,1.4714951,1.3272,0.6810
84.3962565,43.1750487,-5.0823101,-0.8862263,-0.0443490,8.2066284,1.6625756,1.3842,0.6229
84.8956426,43.5671547,-4.7692392,-0.9074594,-0.0402448,8.3071826,1.8388574,1.4412,0.5648
85.3950287,43.9619511,-4.4667616,-0.9261768,-0.0350832,8.4169997,2.0937933,1.4949,0.5122
85.8944149,44.3652780,-4.1688199,-0.9425373,-0.0302244,8.5403224,2.3328782,1.5483,0.4601
86.3938010,44.7700523,-3.8791090,-0.9561548,-0.0244585,8.6756625,2.6497145,1.5952,0.4131
86.8931871,45.1806210,-3.5927701,-0.9669863,-0.0188647,8.8268670,2.9677433,1.6398,0.3681
87.3925733,45.5923658,-3.3113267,-0.9749039,-0.0127372,8.9932019,3.3479644,1.6793,0.3280
87.8919594,46.0068113,-3.0318913,-0.9797218,-0.0065735,9.1772292,3.6110655,1.7138,0.2928
88.3913455,46.4218567,-2.7540283,-0.9814476,-0.0001919,9.3716683,3.5387400,1.7461,0.2599
88.8907317,46.8368574,-2.4762539,-0.9799060,0.0063456,9.5583766,3.4678631,1.7719,0.2336
89.3901178,47.2513621,-2.1969057,-0.9751103,0.0129029,9.7378729,2.8748708,1.7978,0.2073
89.8895039,47.6635087,-1.9152651,-0.9669973,0.0195948,9.8842050,2.1264579,1.8121,0.1930
90.3888901,48.0734353,-1.6292154,-0.9555369,0.0261698,9.9910638,1.3859251,1.8264,0.1787
90.8882762,48.4790886,-1.3382148,-0.9409945,0.0320949,10.0600984,0.7222933,1.8308,0.1750
