85.6178149,22.1206786,9.2136449
85.7721446,22.2485031,9.2767933
85.9237655,22.3782297,9.3492272
86.0740812,22.5106578,9.4247956
86.2223733,22.6447403,9.4991641
86.3691527,22.7804700,9.5723652
86.5150122,22.9179194,9.6444303
86.6592686,23.0559354,9.7153893
86.8031004,23.1951118,9.7852707
86.9463075,23.3347189,9.8541021
87.0892622,23.4745640,9.9219096
87.2323605,23.6144739,9.9887185
87.3756324,23.7539153,10.0545530
87.5195910,23.8928257,9.9343257
87.6643816,24.0307886,9.7314002
87.8103597,24.1675947,9.5410063
87.9575983,24.3027823,9.3626370
88.1066827,24.4363660,9.1949410
88.2574267,24.5676788,9.0374572
88.4103345,24.6966841,8.8886694
88.5655203,24.8230231,8.7496462
88.7227686,24.9460613,8.6216242
88.8832087,25.0661723,8.5036674
89.0459374,25.1821905,8.3958340
89.2116362,25.2941597,8.2969334
89.3805690,25.4018132,8.2058853
89.5517796,25.5041781,8.1230576
89.7268411,25.6018199,8.0467020
89.9046840,25.6937696,7.9766722
90.0845278,25.7793820,7.9135432
90.2686579,25.8594181,7.8555571
90.4550798,25.9326763,7.8030514
90.6431309,25.9987234,7.7566596
90.8342698,26.0578388,7.7155684
